,Unnamed: 0,Name,Category,URL,SubCategory,id
346,16834,038550_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=038550_liver.stl,liver,1982038550_liver
619,27039,073563_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=073563_kidneyright.stl,kidney,1983073563_kidneyright
2484,100296,s1163_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1163_aorta.nii.g_1.stl,aorta,1984s1163_aorta.nii.g_1
740,31489,089268_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=089268_liver.stl,liver,1985089268_liver
587,25756,070383_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=070383_aorta.stl,aorta,1986070383_aorta
1710,69857,s0624_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0624_liver.nii.g_1.stl,liver,1987s0624_liver.nii.g_1
1255,52192,s0315_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0315_liver.nii.g_1.stl,liver,1988s0315_liver.nii.g_1
1189,50005,s0262_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0262_aorta.nii.g_1.stl,aorta,1989s0262_aorta.nii.g_1
1322,54585,s0359_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0359_aorta.nii.g_1.stl,aorta,1990s0359_aorta.nii.g_1
69,6525,009310_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=009310_aorta.stl,aorta,1991009310_aorta
998,43502,s0131_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0131_aorta.nii.g_1.stl,aorta,1992s0131_aorta.nii.g_1
356,17210,040984_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=040984_aorta.stl,aorta,1993040984_aorta
636,27643,075551_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=075551_aorta.stl,aorta,1994075551_aorta
1641,67024,s0582_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0582_aorta.nii.g_1.stl,aorta,1995s0582_aorta.nii.g_1
377,17989,043565_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=043565_aorta.stl,aorta,1996043565_aorta
2256,91256,s0994_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0994_liver.nii.g_1.stl,liver,1997s0994_liver.nii.g_1
1082,46436,s0192_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0192_liver.nii.g_1.stl,liver,1998s0192_liver.nii.g_1
2496,100842,s1173_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1173_liver.nii.g_1.stl,liver,1999s1173_liver.nii.g_1
788,33271,096001_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=096001_liver.stl,liver,2000096001_liver
203,11513,022953_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=022953_liver.stl,liver,2001022953_liver
1382,56700,s0394_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0394_liver.nii.g_1.stl,liver,2002s0394_liver.nii.g_1
660,28526,078645_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=078645_aorta.stl,aorta,2003078645_aorta
1133,48139,s0230_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0230_liver.nii.g_1.stl,liver,2004s0230_liver.nii.g_1
2353,95087,s1066_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1066_liver.nii.g_1.stl,liver,2005s1066_liver.nii.g_1
2235,90456,s0981_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0981_aorta.nii.g_1.stl,aorta,2006s0981_aorta.nii.g_1
843,37699,s0013_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0013_liver.nii.g_1.stl,liver,2007s0013_liver.nii.g_1
1658,67703,s0591_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0591_liver.nii.g_1.stl,liver,2008s0591_liver.nii.g_1
2128,86131,s0903_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0903_aorta.nii.g_1.stl,aorta,2009s0903_aorta.nii.g_1
1148,48660,s0239_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0239_aorta.nii.g_1.stl,aorta,2010s0239_aorta.nii.g_1
2239,90585,s0983_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0983_aorta.nii.g_1.stl,aorta,2011s0983_aorta.nii.g_1
2164,87621,s0930_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0930_aorta.nii.g_1.stl,aorta,2012s0930_aorta.nii.g_1
1397,57315,s0406_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0406_liver.nii.g_1.stl,liver,2013s0406_liver.nii.g_1
1594,65115,s0545_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0545_liver.nii.g_1.stl,liver,2014s0545_liver.nii.g_1
2107,85318,s0889_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0889_liver.nii.g_1.stl,liver,2015s0889_liver.nii.g_1
313,15620,036034_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=036034_liver.stl,liver,2016036034_liver
423,19719,047501_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=047501_kidneyright.stl,kidney,2017047501_kidneyright
1477,60530,s0463_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0463_liver.nii.g_1.stl,liver,2018s0463_liver.nii.g_1
2249,90983,s0989_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0989_aorta.nii.g_1.stl,aorta,2019s0989_aorta.nii.g_1
141,9203,017334_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=017334_aorta.stl,aorta,2020017334_aorta
2457,99182,s1144_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1144_liver.nii.g_1.stl,liver,2021s1144_liver.nii.g_1
260,13657,031618_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=031618_aorta.stl,aorta,2022031618_aorta
1180,49703,s0256_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0256_liver.nii.g_1.stl,liver,2023s0256_liver.nii.g_1
641,27820,075693_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=075693_liver.stl,liver,2024075693_liver
236,12765,027776_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=027776_aorta.stl,aorta,2025027776_aorta
2116,85680,s0895_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0895_aorta.nii.g_1.stl,aorta,2026s0895_aorta.nii.g_1
457,20937,051720_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=051720_liver.stl,liver,2027051720_liver
239,12877,028262_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=028262_aorta.stl,aorta,2028028262_aorta
1560,63956,s0519_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0519_liver.nii.g_1.stl,liver,2029s0519_liver.nii.g_1
366,17617,041879_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=041879_kidneyright.stl,kidney,2030041879_kidneyright
2220,89934,s0973_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0973_aorta.nii.g_1.stl,aorta,2031s0973_aorta.nii.g_1
2067,83717,s0858_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0858_aorta.nii.g_1.stl,aorta,2032s0858_aorta.nii.g_1
1173,49440,s0252_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0252_liver.nii.g_1.stl,liver,2033s0252_liver.nii.g_1
2596,104830,s1250_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1250_liver.nii.g_1.stl,liver,2034s1250_liver.nii.g_1
1970,80085,s0789_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0789_liver.nii.g_1.stl,liver,2035s0789_liver.nii.g_1
208,11736,024165_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=024165_kidneyright.stl,kidney,2036024165_kidneyright
1289,53415,s0338_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0338_aorta.nii.g_1.stl,aorta,2037s0338_aorta.nii.g_1
1275,52943,s0329_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0329_liver.nii.g_1.stl,liver,2038s0329_liver.nii.g_1
2299,92942,s1025_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1025_liver.nii.g_1.stl,liver,2039s1025_liver.nii.g_1
1,1257,000442_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=000442_kidneyright.stl,kidney,2040000442_kidneyright
1483,60790,s0468_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0468_liver.nii.g_1.stl,liver,2041s0468_liver.nii.g_1
2551,102992,s1221_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1221_liver.nii.g_1.stl,liver,2042s1221_liver.nii.g_1
2228,90212,s0977_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0977_liver.nii.g_1.stl,liver,2043s0977_liver.nii.g_1
1757,71837,s0656_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0656_liver.nii.g_1.stl,liver,2044s0656_liver.nii.g_1
294,14945,034848_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=034848_kidneyright.stl,kidney,2045034848_kidneyright
1684,68740,s0608_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0608_aorta.nii.g_1.stl,aorta,2046s0608_aorta.nii.g_1
1888,76943,s0733_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0733_aorta.nii.g_1.stl,aorta,2047s0733_aorta.nii.g_1
1712,69959,s0625_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0625_liver.nii.g_1.stl,liver,2048s0625_liver.nii.g_1
746,31709,089747_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=089747_liver.stl,liver,2049089747_liver
2174,88040,s0936_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0936_aorta.nii.g_1.stl,aorta,2050s0936_aorta.nii.g_1
292,14833,034619_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=034619_liver.stl,liver,2051034619_liver
65,6375,009110_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=009110_liver.stl,liver,2052009110_liver
606,26490,072347_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=072347_kidneyright.stl,kidney,2053072347_kidneyright
2398,96969,s1102_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1102_liver.nii.g_1.stl,liver,2054s1102_liver.nii.g_1
135,8984,017081_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=017081_aorta.stl,aorta,2055017081_aorta
2598,104886,s1251_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1251_liver.nii.g_1.stl,liver,2056s1251_liver.nii.g_1
1384,56811,s0398_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0398_aorta.nii.g_1.stl,aorta,2057s0398_aorta.nii.g_1
940,41429,s0083_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0083_liver.nii.g_1.stl,liver,2058s0083_liver.nii.g_1
2460,99335,s1146_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1146_aorta.nii.g_1.stl,aorta,2059s1146_aorta.nii.g_1
1569,64235,s0526_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0526_aorta.nii.g_1.stl,aorta,2060s0526_aorta.nii.g_1
2387,96574,s1096_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1096_liver.nii.g_1.stl,liver,2061s1096_liver.nii.g_1
100,7706,013285_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=013285_kidneyright.stl,kidney,2062013285_kidneyright
1717,70197,s0628_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0628_liver.nii.g_1.stl,liver,2063s0628_liver.nii.g_1
720,30752,087631_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=087631_aorta.stl,aorta,2064087631_aorta
550,24376,062219_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=062219_liver.stl,liver,2065062219_liver
75,6748,009791_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=009791_aorta.stl,aorta,2066009791_aorta
1923,78320,s0759_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0759_aorta.nii.g_1.stl,aorta,2067s0759_aorta.nii.g_1
928,40965,s0076_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0076_aorta.nii.g_1.stl,aorta,2068s0076_aorta.nii.g_1
929,41000,s0076_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0076_liver.nii.g_1.stl,liver,2069s0076_liver.nii.g_1
2447,98825,s1137_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1137_liver.nii.g_1.stl,liver,2070s1137_liver.nii.g_1
1509,61830,s0484_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0484_liver.nii.g_1.stl,liver,2071s0484_liver.nii.g_1
2375,96049,s1086_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1086_aorta.nii.g_1.stl,aorta,2072s1086_aorta.nii.g_1
523,23380,059045_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=059045_liver.stl,liver,2073059045_liver
1075,46155,s0189_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0189_aorta.nii.g_1.stl,aorta,2074s0189_aorta.nii.g_1
1036,44831,s0158_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0158_liver.nii.g_1.stl,liver,2075s0158_liver.nii.g_1
2222,90004,s0974_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0974_aorta.nii.g_1.stl,aorta,2076s0974_aorta.nii.g_1
611,26710,073138_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=073138_liver.stl,liver,2077073138_liver
1044,45085,s0163_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0163_liver.nii.g_1.stl,liver,2078s0163_liver.nii.g_1
916,40529,s0069_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0069_liver.nii.g_1.stl,liver,2079s0069_liver.nii.g_1
25,4929,005703_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=005703_kidneyright.stl,kidney,2080005703_kidneyright
1818,74231,s0691_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0691_aorta.nii.g_1.stl,aorta,2081s0691_aorta.nii.g_1
2452,98981,s1142_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1142_aorta.nii.g_1.stl,aorta,2082s1142_aorta.nii.g_1
2442,98673,s1135_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1135_aorta.nii.g_1.stl,aorta,2083s1135_aorta.nii.g_1
2501,101044,s1176_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1176_aorta.nii.g_1.stl,aorta,2084s1176_aorta.nii.g_1
516,23157,058120_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=058120_kidneyright.stl,kidney,2085058120_kidneyright
757,32155,091235_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=091235_kidneyright.stl,kidney,2086091235_kidneyright
1487,60932,s0470_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0470_liver.nii.g_1.stl,liver,2087s0470_liver.nii.g_1
230,12504,027527_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=027527_liver.stl,liver,2088027527_liver
1806,73756,s0684_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0684_aorta.nii.g_1.stl,aorta,2089s0684_aorta.nii.g_1
42,5528,007954_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=007954_aorta.stl,aorta,2090007954_aorta
1475,60444,s0462_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0462_liver.nii.g_1.stl,liver,2091s0462_liver.nii.g_1
919,40645,s0071_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0071_aorta.nii.g_1.stl,aorta,2092s0071_aorta.nii.g_1
755,32044,090513_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=090513_liver.stl,liver,2093090513_liver
2240,90620,s0983_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0983_liver.nii.g_1.stl,liver,2094s0983_liver.nii.g_1
1738,71217,s0646_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0646_liver.nii.g_1.stl,liver,2095s0646_liver.nii.g_1
810,34090,097964_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=097964_aorta.stl,aorta,2096097964_aorta
1636,66876,s0579_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0579_liver.nii.g_1.stl,liver,2097s0579_liver.nii.g_1
1899,77341,s0739_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0739_aorta.nii.g_1.stl,aorta,2098s0739_aorta.nii.g_1
2363,95584,s1077_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1077_aorta.nii.g_1.stl,aorta,2099s1077_aorta.nii.g_1
2407,97312,s1110_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1110_aorta.nii.g_1.stl,aorta,2100s1110_aorta.nii.g_1
793,33490,096698_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=096698_kidneyright.stl,kidney,2101096698_kidneyright
265,13839,032417_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=032417_liver.stl,liver,2102032417_liver
1157,48992,s0243_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0243_liver.nii.g_1.stl,liver,2103s0243_liver.nii.g_1
1404,57603,s0412_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0412_liver.nii.g_1.stl,liver,2104s0412_liver.nii.g_1
2057,83389,s0847_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0847_aorta.nii.g_1.stl,aorta,2105s0847_aorta.nii.g_1
1414,58004,s0421_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0421_aorta.nii.g_1.stl,aorta,2106s0421_aorta.nii.g_1
2462,99407,s1147_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1147_aorta.nii.g_1.stl,aorta,2107s1147_aorta.nii.g_1
2301,92984,s1026_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1026_liver.nii.g_1.stl,liver,2108s1026_liver.nii.g_1
1005,43681,s0135_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0135_liver.nii.g_1.stl,liver,2109s0135_liver.nii.g_1
988,43145,s0120_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0120_aorta.nii.g_1.stl,aorta,2110s0120_aorta.nii.g_1
2595,104820,s1250_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1250_aorta.nii.g_1.stl,aorta,2111s1250_aorta.nii.g_1
1021,44303,s0147_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0147_aorta.nii.g_1.stl,aorta,2112s0147_aorta.nii.g_1
80,6933,010303_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=010303_liver.stl,liver,2113010303_liver
164,10057,020485_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=020485_liver.stl,liver,2114020485_liver
921,40736,s0072_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0072_aorta.nii.g_1.stl,aorta,2115s0072_aorta.nii.g_1
329,16207,037413_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=037413_aorta.stl,aorta,2116037413_aorta
